"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/6-1-3.jpg?width=640&height=282&name=6-1-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","27542","27542","27542","10.551","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.494","Sat, 16 Aug 2025 12:04:23 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/6-1-3.jpg?width=640&height=282&name=6-1-3.jpg","2026-06-06 10:17:47"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/1-1-1-1.jpg?width=640&height=272&name=1-1-1-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","19683","19683","19683","7.540","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.298","Sat, 16 Aug 2025 11:32:59 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/1-1-1-1.jpg?width=640&height=272&name=1-1-1-1.jpg","2026-06-06 10:17:48"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/2-1-1-1.jpg?width=640&height=566&name=2-1-1-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","33006","33006","33006","12.644","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.475","Sat, 16 Aug 2025 12:05:57 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/2-1-1-1.jpg?width=640&height=566&name=2-1-1-1.jpg","2026-06-06 10:17:48"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/4-1-3.jpg?width=640&height=450&name=4-1-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","18212","18212","18212","6.977","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.475","Sat, 16 Aug 2025 11:25:11 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/4-1-3.jpg?width=640&height=450&name=4-1-3.jpg","2026-06-06 10:17:48"
"https://nmgtechnologies.com/blog/ui-ux-mobile-app-development","text/html; charset=UTF-8","200","OK","Indexable","","Importance of UI & UX in mobile app development in 2022 | NMG","61","570","Learn the Role of UI and UX in Mobile App Development in 2022. An efficient UI/UX design fulfilling end-user needs helps to drive sales and earn loyal customers.","161","1014","","0","Importance of Effective UI/UX in Mobile App Development","55","Frequently Asked Questions","26","Similar posts","13","","","","https://nmgtechnologies.com/blog/ui-ux-mobile-app-development","","","","","","96251","22895","22895","8.771","","3589","424","8.465","72.510","Fairly Easy","22.508","2","1","","10","3","0","2.700","96","66","0","20","20","0","","","","","676bd9f25f46c649d9c460ebc205a40e","0.694","Thu, 21 May 2026 19:21:44 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/ui-ux-mobile-app-development","2026-06-06 10:17:49"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/5-1-3.jpg?width=640&height=442&name=5-1-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","43122","43122","43122","16.519","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.364","Sat, 16 Aug 2025 11:47:17 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/5-1-3.jpg?width=640&height=442&name=5-1-3.jpg","2026-06-06 10:17:48"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/8-1-1-1.jpg?width=640&height=615&name=8-1-1-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","69342","69342","69342","26.564","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.541","Sat, 16 Aug 2025 11:22:26 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/8-1-1-1.jpg?width=640&height=615&name=8-1-1-1.jpg","2026-06-06 10:17:50"
"https://nmgtechnologies.com/blog/wireframes-mobile-app-development","text/html; charset=UTF-8","200","OK","Indexable","","Role of Wireframes In Mobile App Development in 2022 | NMG","58","546","Mobile app development is a complicated process. Wireframing should be the first step in it. Here's a complete guide for the mobile app wireframe in 2022.","154","978","","0","Role Of Wireframes In Mobile App Development","44","Similar posts","13","","0","","","","https://nmgtechnologies.com/blog/wireframes-mobile-app-development","","","","","","87980","20696","20696","7.928","","2885","343","8.411","72.116","Fairly Easy","20.392","2","1","","12","4","0","3.600","97","68","0","9","9","0","","","","","e303ac71b82ff5de84b9470edfcdcc36","0.875","Thu, 07 May 2026 02:38:19 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/wireframes-mobile-app-development","2026-06-06 10:17:50"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/3-1-3.jpg?width=640&height=357&name=3-1-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","48636","48636","48636","18.632","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.659","Sat, 16 Aug 2025 12:09:23 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/3-1-3.jpg?width=640&height=357&name=3-1-3.jpg","2026-06-06 10:17:51"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/7-1-3.jpg?width=640&height=391&name=7-1-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","25661","25661","25661","9.830","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.513","Sat, 16 Aug 2025 12:02:48 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/7-1-3.jpg?width=640&height=391&name=7-1-3.jpg","2026-06-06 10:17:53"
"https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/loom-img-1.jpg?width=640&height=264&name=loom-img-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","15178","15178","15178","5.814","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.500","Sat, 16 Aug 2025 11:24:00 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/Imported_Blog_Media/loom-img-1.jpg?width=640&height=264&name=loom-img-1.jpg","2026-06-06 10:17:54"
"https://nmgtechnologies.com/hubfs/backbone.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.154","Sat, 16 Aug 2025 11:22:29 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/backbone.svg","2026-06-06 10:17:54"
"https://nmgtechnologies.com/hubfs/skeleton-icon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.234","Sat, 16 Aug 2025 12:02:10 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/skeleton-icon.svg","2026-06-06 10:17:55"
"https://nmgtechnologies.com/hubfs/bootstrap.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","0","0","0","0.000","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.401","Sat, 16 Aug 2025 11:50:40 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/bootstrap.svg","2026-06-06 10:17:55"
"https://nmgtechnologies.com/blog/how-to-build-an-app-like-uber","text/html; charset=UTF-8","200","OK","Indexable","","How To Build an App like Uber - Mobile App Development | NMG","60","562","Want to develop an app like Uber? Learn how to build your own Mobile app like Uber app, know the costs and other details of mobile app development.","147","949","","0","Want to build an app like Uber? Read more for exact estimations.","64","Essential Features of Rider/Passenger Interface","47","Feature of a Driver’s app","25","","","","https://nmgtechnologies.com/blog/how-to-build-an-app-like-uber","","","","","","91240","22622","22622","8.666","","3920","464","8.448","72.374","Fairly Easy","26.545","2","1","","10","3","0","2.700","96","66","0","4","4","0","","","","","1b5ec301bd69ed3a1421529fdecb4201","0.826","Wed, 27 May 2026 02:18:46 GMT","","","","en","1.1","","","","","","https://nmgtechnologies.com/blog/how-to-build-an-app-like-uber","2026-06-06 10:17:53"
"https://nmgtechnologies.com/hs-fs/hubfs/d-3.png?width=42&height=42&name=d-3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","853","853","853","0.327","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.446","Sat, 16 Aug 2025 11:22:07 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/d-3.png?width=42&height=42&name=d-3.png","2026-06-06 10:17:56"
"https://nmgtechnologies.com/hs-fs/hubfs/f-4.png?width=98&height=98&name=f-4.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4620","4620","4620","1.770","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.450","Sat, 16 Aug 2025 11:23:25 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-4.png?width=98&height=98&name=f-4.png","2026-06-06 10:17:56"
"https://nmgtechnologies.com/hs-fs/hubfs/time-material.png?width=98&height=98&name=time-material.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5007","5007","5007","1.918","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.489","Sat, 16 Aug 2025 11:50:37 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/time-material.png?width=98&height=98&name=time-material.png","2026-06-06 10:17:56"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l2.png?width=41&height=37&name=l2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","897","897","897","0.344","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.470","Sat, 16 Aug 2025 12:01:27 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l2.png?width=41&height=37&name=l2.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/f-3.png?width=98&height=98&name=f-3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4766","4766","4766","1.826","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.458","Sat, 16 Aug 2025 11:48:24 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-3.png?width=98&height=98&name=f-3.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l4.png?width=35&height=37&name=l4.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1568","1568","1568","0.601","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.562","Sat, 16 Aug 2025 11:37:59 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l4.png?width=35&height=37&name=l4.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l6.png?width=37&height=37&name=l6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1794","1794","1794","0.687","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.500","Sat, 16 Aug 2025 11:47:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l6.png?width=37&height=37&name=l6.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/f-2.png?width=98&height=98&name=f-2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4771","4771","4771","1.828","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.473","Sat, 16 Aug 2025 11:58:01 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-2.png?width=98&height=98&name=f-2.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/d-4.png?width=40&height=37&name=d-4.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1127","1127","1127","0.432","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.465","Sat, 16 Aug 2025 11:52:36 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/d-4.png?width=40&height=37&name=d-4.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/dedicated-team.png?width=98&height=98&name=dedicated-team.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5137","5137","5137","1.968","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.456","Sat, 16 Aug 2025 11:51:35 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/dedicated-team.png?width=98&height=98&name=dedicated-team.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hubfs/outsorcing01.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","24507","24507","24507","9.388","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.195","Sat, 16 Aug 2025 11:39:29 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/outsorcing01.jpg","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/mg-3.png?width=31&height=31&name=mg-3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","931","931","931","0.357","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.469","Sat, 16 Aug 2025 12:06:29 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/mg-3.png?width=31&height=31&name=mg-3.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/f-1.png?width=98&height=98&name=f-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5133","5133","5133","1.966","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.467","Sat, 16 Aug 2025 11:44:01 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-1.png?width=98&height=98&name=f-1.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l5.png?width=37&height=27&name=l5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1197","1197","1197","0.459","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.287","Sat, 16 Aug 2025 11:21:28 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l5.png?width=37&height=27&name=l5.png","2026-06-06 10:17:57"
"https://nmgtechnologies.com/hs-fs/hubfs/d-1.png?width=50&height=50&name=d-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1080","1080","1080","0.414","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.432","Sat, 16 Aug 2025 11:55:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/d-1.png?width=50&height=50&name=d-1.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/mg-1.png?width=31&height=36&name=mg-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","983","983","983","0.377","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.521","Sat, 16 Aug 2025 11:48:12 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/mg-1.png?width=31&height=36&name=mg-1.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/f-6.png?width=98&height=98&name=f-6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5075","5075","5075","1.944","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.454","Sat, 16 Aug 2025 11:53:19 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-6.png?width=98&height=98&name=f-6.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/mg-2.png?width=31&height=31&name=mg-2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1211","1211","1211","0.464","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.104","Sat, 16 Aug 2025 11:23:57 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/mg-2.png?width=31&height=31&name=mg-2.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l7.png?width=40&height=37&name=l7.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1103","1103","1103","0.423","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.472","Sat, 16 Aug 2025 11:55:59 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l7.png?width=40&height=37&name=l7.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hubfs/process-img2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","115531","115531","115531","44.258","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.332","Sat, 16 Aug 2025 11:28:00 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/process-img2.png","2026-06-06 10:17:58"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l3.png?width=33&height=37&name=l3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1519","1519","1519","0.582","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.467","Sat, 16 Aug 2025 11:50:54 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l3.png?width=33&height=37&name=l3.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/d-2.png?width=40&height=69&name=d-2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","790","790","790","0.303","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.469","Sat, 16 Aug 2025 11:33:35 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/d-2.png?width=40&height=69&name=d-2.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/f-5.png?width=98&height=98&name=f-5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","4925","4925","4925","1.887","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.494","Sat, 16 Aug 2025 11:56:02 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/f-5.png?width=98&height=98&name=f-5.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/website-images/l1.png?width=44&height=37&name=l1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","699","699","699","0.268","","0","","","","","0.000","2","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.485","Sat, 16 Aug 2025 12:03:24 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/website-images/l1.png?width=44&height=37&name=l1.png","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hs-fs/hubfs/fixed-cost.png?width=98&height=98&name=fixed-cost.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","5076","5076","5076","1.945","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.469","Sat, 16 Aug 2025 11:59:37 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/fixed-cost.png?width=98&height=98&name=fixed-cost.png","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-1.png?width=71&height=71&name=carreer-icon-1.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1829","1829","1829","0.701","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.497","Sat, 16 Aug 2025 11:37:18 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-1.png?width=71&height=71&name=carreer-icon-1.png","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hubfs/website-images/life-process.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","67362","67362","67362","25.805","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.327","Sat, 16 Aug 2025 11:18:37 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/website-images/life-process.png","2026-06-06 10:17:59"
"https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-2.png?width=71&height=71&name=carreer-icon-2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1561","1561","1561","0.598","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.437","Sat, 16 Aug 2025 11:48:06 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-2.png?width=71&height=71&name=carreer-icon-2.png","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-6.png?width=71&height=70&name=carreer-icon-6.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1779","1779","1779","0.682","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.466","Sat, 16 Aug 2025 11:22:47 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-6.png?width=71&height=70&name=carreer-icon-6.png","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hubfs/communication-process.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","54374","54374","54374","20.830","","0","","","","","0.000","2","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","1.347","Sat, 16 Aug 2025 11:43:25 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/communication-process.jpg","2026-06-06 10:18:00"
"https://nmgtechnologies.com/hs-fs/hubfs/c-icon2.png?width=51&height=46&name=c-icon2.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1608","1608","1608","0.616","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.447","Sat, 16 Aug 2025 12:09:46 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/c-icon2.png?width=51&height=46&name=c-icon2.png","2026-06-06 10:18:01"
"https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-3.png?width=71&height=71&name=carreer-icon-3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","1044","1044","1044","0.400","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.454","Sat, 16 Aug 2025 12:06:34 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/carreer-icon-3.png?width=71&height=71&name=carreer-icon-3.png","2026-06-06 10:18:01"
"https://nmgtechnologies.com/hs-fs/hubfs/c-icon3.png?width=61&height=61&name=c-icon3.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2217","2217","2217","0.849","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.472","Sat, 16 Aug 2025 11:23:27 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/c-icon3.png?width=61&height=61&name=c-icon3.png","2026-06-06 10:18:01"
"https://nmgtechnologies.com/hs-fs/hubfs/c-icon5.png?width=51&height=51&name=c-icon5.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2007","2007","2007","0.769","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.489","Sat, 16 Aug 2025 11:38:28 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hs-fs/hubfs/c-icon5.png?width=51&height=51&name=c-icon5.png","2026-06-06 10:18:01"
"https://nmgtechnologies.com/hubfs/website-images/section-border.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","all","","","","","","","","1193","1193","1193","0.457","","0","","","","","0.000","2","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.991","Sat, 16 Aug 2025 12:02:54 GMT","","","","","1.1","","","","","","https://nmgtechnologies.com/hubfs/website-images/section-border.png","2026-06-06 10:18:01"
