"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[9]/div/div/div/div/div/div/div/div/div/div[3]/ul/li[3]/div[@class='iocn']/img","Content","HTML","","40x40",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[9]/div/div/div/div/div/div/div/div/div/div[3]/ul/li[3]/div[@class='iocn']/img","Content","HTML","","40x40",""
"Image","https://nmgtechnologies.com/solution/internet-of-things/","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[11]/div/div/div/div/div/div/div/div/div/div[2]/ul/li[3]/div[@class='iocn']/img","Content","HTML","","40x40",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/google-cloud.svg","google-cloud","12","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div/div/div[4]/ul/li[2]/div[@class='iocn']/img","Content","HTML","","40x40",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[9]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[9]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/shopify","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[6]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/shopify","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[6]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/php-development/","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/php-development/","https://nmgtechnologies.com/hubfs/shopify-maintenance.svg","shopify-maintenance","19","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/web-portal-service.svg","portal-service","14","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[6]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/web-portal-service.svg","portal-service","14","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[6]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/website-design.svg","website-design","14","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/website-design.svg","website-design","14","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/testing-qa.svg","testing-qa","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[8]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/web-development","https://nmgtechnologies.com/hubfs/testing-qa.svg","testing-qa","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[8]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/MicrosoftTeams-image%20(82).png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][3]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog","https://nmgtechnologies.com/hubfs/MicrosoftTeams-image%20(82).png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][4]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/author/nishtha","https://nmgtechnologies.com/hubfs/MicrosoftTeams-image%20(82).png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][3]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/Startup-India-Event-2016-–-Key-Highlights_.jpg","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][9]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/SEMPO-Hangouts-Session-–-Web-Design-and-User-Experience.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][8]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/retail-innovation-1.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][4]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog","https://nmgtechnologies.com/hubfs/retail-innovation-1.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][5]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/author/nishtha","https://nmgtechnologies.com/hubfs/retail-innovation-1.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][4]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/leap-2023.jpg","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][6]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog","https://nmgtechnologies.com/hubfs/leap-2023.jpg","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][7]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/author/nishtha","https://nmgtechnologies.com/hubfs/leap-2023.jpg","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][6]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/tag/events","https://nmgtechnologies.com/hubfs/hero-banner.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][5]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog","https://nmgtechnologies.com/hubfs/hero-banner.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][6]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/blog/author/nishtha","https://nmgtechnologies.com/hubfs/hero-banner.png","","0","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div[1]/div/div/div/div/div[@class='growfast-blog-listing1__col'][5]/article/a/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-2.svg","enterprise-2","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-2.svg","enterprise-2","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-1.svg","enterprise-1","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[1]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-1.svg","enterprise-1","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[1]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/erp-plugin.svg","erp-plugin","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/erp-plugin.svg","erp-plugin","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-3.svg","enterprise-3","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-3.svg","enterprise-3","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-cloud-migration.svg","saas-cloud-migration","20","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[5]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-cloud-migration.svg","saas-cloud-migration","20","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[5]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-4.svg","enterprise-4","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/erp-development","https://nmgtechnologies.com/hubfs/enterprise-4.svg","enterprise-4","12","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-integration.svg","saas-integration","16","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[8]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-integration.svg","saas-integration","16","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[8]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-ui-design.svg","saas-ui-design","14","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[6]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-ui-design.svg","saas-ui-design","14","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[6]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-web-dev.svg","saas-web-dev","12","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[3]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-web-dev.svg","saas-web-dev","12","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[3]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-consulting.svg","saas-consulting","15","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[7]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-consulting.svg","saas-consulting","15","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[7]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-platform-dev.svg","saas-platform-dev","17","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[4]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-platform-dev.svg","saas-platform-dev","17","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[4]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-product-dev.svg","saas-product-dev","16","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[2]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-product-dev.svg","saas-product-dev","16","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[2]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-application-development.svg","saas-application-development","28","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[1]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/saas-development/","https://nmgtechnologies.com/hubfs/saas-application-development.svg","saas-application-development","28","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/div/div/div/div[1]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/ecommerce-development/","https://nmgtechnologies.com/hubfs/asp-net.svg","asp-net","7","Absolute","//body/div[2]/main/div/div/div/div/div[9]/div/div/div/div/div/div/div/div/div/div[2]/ul/li[4]/div[@class='iocn']/img","Content","HTML","","35x19",""
"Image","https://nmgtechnologies.com/services/custom-software-development/","https://nmgtechnologies.com/hubfs/asp-net.svg","asp-net","7","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/","https://nmgtechnologies.com/hubfs/asp-net.svg","asp-net","7","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/asp-net.svg","asp-net","7","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/div/div/div/div[1]/ul/li[2]/div[@class='iocn']/img","Content","HTML","","35x19",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/ul-ux-icon.svg","ul-ux-icon","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[10]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/ul-ux-icon.svg","ul-ux-icon","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[10]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/mobile-app.svg","mobile-app","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/mobile-app.svg","mobile-app","10","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[5]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/blockchain-icon.svg","blockchain-icon","15","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[1]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/blockchain-icon.svg","blockchain-icon","15","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[1]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/artificial-Intelligence.svg","artificial-Intelligence","23","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/artificial-Intelligence.svg","artificial-Intelligence","23","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/","https://nmgtechnologies.com/hubfs/artificial-Intelligence.svg","artificial-Intelligence","23","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/","https://nmgtechnologies.com/hubfs/artificial-Intelligence.svg","artificial-Intelligence","23","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[4]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/fintech-consulting.svg","fintech-consulting","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[9]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/fintech-consulting.svg","fintech-consulting","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[9]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/iot-icon.svg","iot-icon","8","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[8]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/iot-icon.svg","iot-icon","8","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[8]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/website-dvelopment.svg","website-dvelopment","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[6]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/website-dvelopment.svg","website-dvelopment","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[6]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/website-dvelopment.svg","website-dvelopment","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/custom-software-development/aspnet-development/","https://nmgtechnologies.com/hubfs/website-dvelopment.svg","website-dvelopment","18","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[3]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/consulting-icon.svg","consulting-icon","15","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div[@class='img-box']/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/services/it-consulting/","https://nmgtechnologies.com/hubfs/consulting-icon.svg","consulting-icon","15","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div[2]/div/div/div/div/div/div/div[2]/div/div[@class='rgt-box']/ul/li/div[@class='sub-title']/div/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/outsorcing01.jpg","outsorcing01","12","Absolute","//body/div[2]/main/div/div/div/div/div[7]/div/div[1]/div[2]/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/outsorcing01.jpg","outsorcing01","12","Absolute","//body/div[2]/main/div/div/div/div/div[12]/div/div/div[2]/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/outsourcing/","https://nmgtechnologies.com/hubfs/outsorcing01.jpg","outsorcing01","12","Absolute","//body/div[2]/main/div/div/div/div/div[3]/div/div[1]/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/outsourcing/","https://nmgtechnologies.com/hubfs/outsorcing01.jpg","outsorcing01","12","Absolute","//body/div[2]/main/div/div/div/div/div[3]/div/div[2]/div[2]/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/process-img2.png","process-img2","12","Absolute","//body/div[2]/main/div/div/div/div/div[7]/div/div[2]/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/website-images/life-process.png","life-process","12","Absolute","//body/div[2]/main/div/div/div/div/div[4]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/communication-process.jpg","communication-process","21","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/careers/","https://nmgtechnologies.com/hubfs/website-images/section-border.png","section-border","14","Absolute","//body/div[2]/main/div/div/div/div/div[6]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/careers/","https://nmgtechnologies.com/hubfs/website-images/section-border.png","section-border","14","Absolute","//body/div[2]/main/div/div/div/div/div[10]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/process/","https://nmgtechnologies.com/hubfs/website-images/section-border.png","section-border","14","Absolute","//body/div[2]/main/div/div/div/div/div[8]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/promise/","https://nmgtechnologies.com/hubfs/website-images/section-border.png","section-border","14","Absolute","//body/div[2]/main/div/div/div/div/div[5]/div/div/div/div/div/div/span/img","Content","HTML","","",""
"Image","https://nmgtechnologies.com/company/promise/","https://nmgtechnologies.com/hubfs/website-images/section-border.png","section-border","14","Absolute","//body/div[2]/main/div/div/div/div/div[7]/div/div/div/div/div/div/span/img","Content","HTML","","",""
